LATITUDE,LONGITUDE,SAMPLE_TIME_UTC,FUNCTIONAL_GROUP,TAXON_NAME,ABUNDANCE_M3,PROJECTNUMBER
-42.68028,148.2653,1972-11-01T00:00:00Z,Calanoid,Calanus australis,233.766,21
-42.27667,148.785,1972-11-01T00:00:00Z,Calanoid,Calanus australis,180.556,21
-42.28583,148.4697,1972-11-01T00:00:00Z,Calanoid,Calanus australis,2532.468,21
-42.29111,148.3183,1972-11-01T00:00:00Z,Calanoid,Nannocalanus minor,3.247,21
-42.56472,148.1028,1972-04-01T00:00:00Z,Calanoid,Nannocalanus minor,68.519,21
-42.84917,148.2183,1972-08-01T00:00:00Z,Calanoid,Nannocalanus minor,5.844,21
-43.25361,148.4883,1972-10-01T00:00:00Z,Calanoid,Calocalanus contractus,0.463,21
-42.28306,148.66,1973-05-01T00:00:00Z,Calanoid,Calocalanus pavo,0.926,21
-43.25222,148.4947,1971-12-01T00:00:00Z,Calanoid,Calocalanus styliremis,0.926,21
-42.28306,148.66,1973-05-01T00:00:00Z,Calanoid,Calocalanus styliremis,0.463,21
-43.26028,148.0169,1972-10-01T00:00:00Z,Calanoid,Calocalanus styliremis,19.481,21
-42.26694,148.7644,1972-10-01T00:00:00Z,Calanoid,Calocalanus styliremis,0.463,21
-42.68028,148.2558,1972-10-01T00:00:00Z,Calanoid,Calocalanus tenuis,5.195,21
-42.26694,148.7644,1972-10-01T00:00:00Z,Calanoid,Calocalanus tenuis,4.63,21
-42.2875,148.3417,1972-10-01T00:00:00Z,Calanoid,Calocalanus tenuis,54.545,21
-42.29111,148.3183,1972-11-01T00:00:00Z,Calanoid,Calocalanus tenuis,1.948,21
-42.27639,148.7975,1973-05-01T00:00:00Z,Calanoid,Calocalanus tenuis,0.463,21
-42.67778,148.0928,1971-12-01T00:00:00Z,Calanoid,Calocalanus tenuis,5.195,21
-42.26028,148.6308,1971-12-01T00:00:00Z,Calanoid,Calocalanus tenuis,0.926,21
-42.26306,148.4839,1971-12-01T00:00:00Z,Calanoid,Calocalanus tenuis,7.143,21
-42.5125,148.4464,1972-04-01T00:00:00Z,Calanoid,Calocalanus tenuis,0.649,21
-42.68083,148.4181,1972-10-01T00:00:00Z,Calanoid,Calocalanus tenuis,11.111,21
-42.55,148.2739,1972-04-01T00:00:00Z,Calanoid,Candacia bipinnata,105.195,21
-42.85611,148.035,1972-08-01T00:00:00Z,Calanoid,Candacia bipinnata,1.948,21
-42.68028,148.2653,1972-11-01T00:00:00Z,Calanoid,Centropages australiensis,22.078,21
-42.28583,148.4697,1972-11-01T00:00:00Z,Calanoid,Centropages bradyi,50.649,21
-42.675,148.4175,1973-05-01T00:00:00Z,Calanoid,Centropages bradyi,1.852,21
-42.29278,148.3386,1973-05-01T00:00:00Z,Calanoid,Centropages bradyi,172.727,21
-43.24972,148.1764,1971-12-01T00:00:00Z,Calanoid,Centropages bradyi,12.037,21
-43.25444,148.0286,1972-06-01T00:00:00Z,Calanoid,Centropages bradyi,15.584,21
-42.56,148.2975,1972-06-01T00:00:00Z,Calanoid,Centropages bradyi,6.494,21
-42.27889,148.4728,1972-10-01T00:00:00Z,Calanoid,Centropages bradyi,27.922,21
-42.68028,148.2653,1972-11-01T00:00:00Z,Calanoid,Centropages bradyi,11.039,21
-43.26333,148.1878,1972-11-01T00:00:00Z,Calanoid,Clausocalanus ingens,35.185,21
-42.68694,148.1056,1972-11-01T00:00:00Z,Calanoid,Clausocalanus ingens,22.078,21
-42.28306,148.66,1973-05-01T00:00:00Z,Calanoid,Clausocalanus ingens,472.222,21
-42.67778,148.0928,1971-12-01T00:00:00Z,Calanoid,Clausocalanus ingens,18.831,21
-42.55,148.2739,1972-04-01T00:00:00Z,Calanoid,Clausocalanus ingens,623.377,21
-43.24417,148.5133,1972-06-01T00:00:00Z,Calanoid,Clausocalanus ingens,93.981,21
-42.27889,148.4728,1972-10-01T00:00:00Z,Calanoid,Clausocalanus laticeps,4.545,21
-43.25833,148.3383,1972-11-01T00:00:00Z,Calanoid,Pareucalanus attenuatus,5.556,21
-43.25222,148.4906,1972-11-01T00:00:00Z,Calanoid,Pareucalanus attenuatus,3.704,21
-42.29278,148.3386,1973-05-01T00:00:00Z,Calanoid,Pareucalanus attenuatus,0.649,21
-43.66444,148.5756,1973-05-01T00:00:00Z,Calanoid,Subeucalanus crassus,1.389,21
-43.25472,148.0242,1972-11-01T00:00:00Z,Calanoid,Subeucalanus crassus,0.649,21
-43.25917,148.0197,1972-03-01T00:00:00Z,Calanoid,Subeucalanus crassus,0.649,21
-42.68028,148.2653,1972-11-01T00:00:00Z,Calanoid,Eucalanus elongatus,59.74,21
-42.48,148.4647,1971-08-01T00:00:00Z,Calanoid,Eucalanus elongatus,0.649,21
-43.25778,148.3325,1971-12-01T00:00:00Z,Calanoid,Eucalanus elongatus,21.296,21
-42.26306,148.4839,1971-12-01T00:00:00Z,Calanoid,Eucalanus elongatus,8.442,21
-42.27361,148.6317,1972-08-01T00:00:00Z,Calanoid,Subeucalanus longiceps,0.926,21
-43.26333,148.1878,1972-11-01T00:00:00Z,Calanoid,Subeucalanus longiceps,3.241,21
-42.68028,148.2653,1972-11-01T00:00:00Z,Calanoid,Subeucalanus longiceps,3.896,21
-43.25361,148.4883,1972-10-01T00:00:00Z,Calanoid,Euchirella rostrata,178.241,21
-43.72111,148.6256,1971-11-01T00:00:00Z,Calanoid,Euchirella rostromagna,1.389,21
-42.27111,148.4767,1971-11-01T00:00:00Z,Calanoid,Euchirella rostromagna,1.299,21
-42.68306,148.1086,1972-10-01T00:00:00Z,Calanoid,Labidocera tasmanica,3.247,21
-42.56,148.2975,1972-06-01T00:00:00Z,Calanoid,Labidocera tasmanica,1.299,21
-42.55,148.2739,1972-04-01T00:00:00Z,Calanoid,Calocalanus plumulosus,1.299,21
-42.56472,148.1028,1972-04-01T00:00:00Z,Calanoid,Calocalanus plumulosus,0.463,21
-42.26694,148.7644,1972-10-01T00:00:00Z,Calanoid,Calocalanus plumulosus,23.611,21
-43.24444,148.3528,1972-08-01T00:00:00Z,Calanoid,Mecynocera clausi,31.481,21
-42.27389,148.6244,1972-10-01T00:00:00Z,Calanoid,Mecynocera clausi,4.63,21
-42.68694,148.1056,1972-11-01T00:00:00Z,Calanoid,Mecynocera clausi,11.039,21
-42.28306,148.66,1973-05-01T00:00:00Z,Calanoid,Mecynocera clausi,541.667,21
-42.66,148.2692,1971-11-01T00:00:00Z,Calanoid,Mecynocera clausi,98.052,21
-42.25972,148.8022,1971-11-01T00:00:00Z,Calanoid,Mecynocera clausi,21.296,21
-42.67778,148.0928,1971-12-01T00:00:00Z,Calanoid,Mecynocera clausi,50.649,21
-42.56194,148.4844,1972-06-01T00:00:00Z,Calanoid,Mecynocera clausi,0.926,21
-43.25444,148.0286,1972-06-01T00:00:00Z,Calanoid,Neocalanus robustior,1.299,21
-42.2675,148.3478,1972-08-01T00:00:00Z,Calanoid,Neocalanus robustior,1.299,21
-42.27639,148.7975,1973-05-01T00:00:00Z,Calanoid,Neocalanus tonsus,1.389,21
-43.25778,148.3325,1971-12-01T00:00:00Z,Calanoid,Neocalanus tonsus,5.556,21
-42.26278,148.31,1971-12-01T00:00:00Z,Calanoid,Neocalanus tonsus,718.182,21
-42.84111,148.5719,1972-08-01T00:00:00Z,Calanoid,Neocalanus tonsus,413.426,21
-42.84917,148.2183,1972-08-01T00:00:00Z,Calanoid,Neocalanus tonsus,39.61,21
-42.85611,148.035,1972-08-01T00:00:00Z,Calanoid,Neocalanus tonsus,39.61,21
-43.26028,148.0169,1972-10-01T00:00:00Z,Poecilostomatoida,Oncaea media complex,12.987,21
-42.55,148.2739,1972-04-01T00:00:00Z,Poecilostomatoida,Oncaea media complex,1.299,21
-42.28639,148.6194,1972-11-01T00:00:00Z,Poecilostomatoida,Oncaea venusta complex,0.463,21
-42.29278,148.3386,1973-05-01T00:00:00Z,Poecilostomatoida,Oncaea venusta complex,1.948,21
-42.67111,148.5761,1972-10-01T00:00:00Z,Poecilostomatoida,Oncaea venusta complex,5.093,21
-42.68028,148.2558,1972-10-01T00:00:00Z,Poecilostomatoida,Oncaea venusta complex,0.649,21
-42.26694,148.7644,1972-10-01T00:00:00Z,Poecilostomatoida,Oncaea venusta complex,273.148,21
-42.27389,148.6244,1972-10-01T00:00:00Z,Poecilostomatoida,Oncaea venusta complex,280.093,21
-42.27889,148.4728,1972-10-01T00:00:00Z,Calanoid,Paracalanus indicus,5762.987,21
-42.29111,148.3183,1972-11-01T00:00:00Z,Calanoid,Paracalanus indicus,6881.818,21
-42.48,148.4647,1971-08-01T00:00:00Z,Calanoid,Paracalanus indicus,59.091,21
-42.55639,148.1192,1971-11-01T00:00:00Z,Calanoid,Paracalanus indicus,998.701,21
-42.27417,148.3194,1971-11-01T00:00:00Z,Calanoid,Paracalanus indicus,4845.455,21
-42.67778,148.0928,1971-12-01T00:00:00Z,Calanoid,Paracalanus indicus,6272.727,21
-43.24444,148.0197,1972-08-01T00:00:00Z,Calanoid,Pleuromamma abdominalis,15.584,21
-42.29111,148.3183,1972-11-01T00:00:00Z,Calanoid,Pleuromamma abdominalis,0.649,21
-43.66444,148.5756,1973-05-01T00:00:00Z,Calanoid,Pleuromamma gracilis,1.852,21
-42.26306,148.7872,1971-12-01T00:00:00Z,Calanoid,Rhincalanus nasutus,18.981,21
-42.5125,148.4464,1972-04-01T00:00:00Z,Calanoid,Rhincalanus nasutus,0.649,21
-42.28583,148.4697,1972-11-01T00:00:00Z,Calanoid,Rhincalanus nasutus,142.857,21
-42.67111,148.5761,1972-10-01T00:00:00Z,Calanoid,Acartia (Acartiura) tranteri,0.926,21
-43.25472,148.0242,1972-11-01T00:00:00Z,Calanoid,Acartia (Acartiura) tranteri,1700,21
-42.67278,148.4428,1972-11-01T00:00:00Z,Calanoid,Acartia (Acartiura) tranteri,0.463,21
-42.27944,148.4686,1971-08-01T00:00:00Z,Calanoid,Acartia (Acartiura) tranteri,279.221,21
-43.22444,148.5522,1971-11-01T00:00:00Z,Calanoid,Calanoides carinatus,10.648,21
-42.55639,148.1192,1971-11-01T00:00:00Z,Calanoid,Calanoides carinatus,1145.455,21
-42.27389,148.6244,1972-10-01T00:00:00Z,Calanoid,Calanoides carinatus,312.5,21
-42.68111,148.3989,1971-12-01T00:00:00Z,Calanoid,Calanus australis,11.111,21
-42.67778,148.0928,1971-12-01T00:00:00Z,Calanoid,Calanus australis,6818.182,21
-43.25917,148.0197,1972-03-01T00:00:00Z,Calanoid,Calanus australis,1863.636,21
-43.24944,148.3314,1972-06-01T00:00:00Z,Calanoid,Calanus australis,0.926,21
-42.56944,148.2975,1972-06-01T00:00:00Z,Calanoid,Calanus australis,30.519,21
-43.25417,148.1731,1972-10-01T00:00:00Z,Calanoid,Calanus australis,2.778,21
-42.68083,148.4181,1972-10-01T00:00:00Z,Calanoid,Calanus australis,49.074,21
-42.67278,148.4428,1972-11-01T00:00:00Z,Calanoid,Calanus australis,24.074,21
-42.67278,148.4428,1972-11-01T00:00:00Z,Calanoid,Nannocalanus minor,1.389,21
-42.68028,148.2653,1972-11-01T00:00:00Z,Calanoid,Nannocalanus minor,1.948,21
-43.25278,148.0094,1971-12-01T00:00:00Z,Calanoid,Nannocalanus minor,1.948,21
-42.68028,148.2653,1972-11-01T00:00:00Z,Calanoid,Calocalanus styliremis,0.649,21
-42.55639,148.1192,1971-11-01T00:00:00Z,Calanoid,Calocalanus tenuis,25.325,21
-43.25778,148.3325,1971-12-01T00:00:00Z,Calanoid,Calocalanus tenuis,8.796,21
-42.55,148.2739,1972-04-01T00:00:00Z,Calanoid,Calocalanus tenuis,1.299,21
-42.56472,148.1028,1972-04-01T00:00:00Z,Calanoid,Calocalanus tenuis,1.852,21
-43.26361,148.3233,1972-10-01T00:00:00Z,Calanoid,Calocalanus tenuis,5.093,21
-42.27111,148.4767,1971-11-01T00:00:00Z,Calanoid,Candacia bipinnata,0.649,21
-42.56,148.2975,1972-06-01T00:00:00Z,Calanoid,Candacia bipinnata,1.299,21
-43.25472,148.0242,1972-11-01T00:00:00Z,Calanoid,Candacia bipinnata,0.649,21
-42.27139,148.4725,1972-08-01T00:00:00Z,Calanoid,Centropages australiensis,3.896,21
-42.2675,148.3478,1972-08-01T00:00:00Z,Calanoid,Centropages australiensis,61.039,21
-43.25472,148.0242,1972-11-01T00:00:00Z,Calanoid,Centropages australiensis,23.377,21
-43.25833,148.3383,1972-11-01T00:00:00Z,Calanoid,Centropages australiensis,0.463,21
-42.48,148.4647,1971-08-01T00:00:00Z,Calanoid,Centropages australiensis,1.299,21
-43.25389,148.0067,1971-11-01T00:00:00Z,Calanoid,Centropages australiensis,1.948,21
-43.25278,148.0094,1971-12-01T00:00:00Z,Calanoid,Centropages australiensis,46.753,21
-42.67944,148.5769,1971-12-01T00:00:00Z,Calanoid,Centropages australiensis,0.463,21
-42.29111,148.3183,1972-11-01T00:00:00Z,Calanoid,Centropages bradyi,14.286,21
-42.28306,148.66,1973-05-01T00:00:00Z,Calanoid,Centropages bradyi,46.759,21
-42.2875,148.4825,1973-05-01T00:00:00Z,Calanoid,Centropages bradyi,13.636,21
-43.24444,148.3528,1972-08-01T00:00:00Z,Calanoid,Centropages bradyi,12.037,21
-42.26583,148.7808,1972-08-01T00:00:00Z,Calanoid,Centropages bradyi,0.463,21
-42.68306,148.1086,1972-10-01T00:00:00Z,Calanoid,Centropages bradyi,24.026,21
-43.25472,148.0242,1972-11-01T00:00:00Z,Calanoid,Clausocalanus ingens,154.545,21
-42.55639,148.1192,1971-11-01T00:00:00Z,Calanoid,Clausocalanus ingens,7.143,21
-43.24444,148.0197,1972-08-01T00:00:00Z,Calanoid,Clausocalanus ingens,284.416,21
-43.24444,148.3528,1972-08-01T00:00:00Z,Calanoid,Clausocalanus ingens,157.407,21
-42.2875,148.3417,1972-10-01T00:00:00Z,Calanoid,Ctenocalanus vanus,684.416,21
-42.27667,148.785,1972-11-01T00:00:00Z,Calanoid,Ctenocalanus vanus,78.704,21
-42.27944,148.3617,1972-06-01T00:00:00Z,Calanoid,Ctenocalanus vanus,1.299,21
-42.51972,148.2811,1971-08-01T00:00:00Z,Calanoid,Pareucalanus attenuatus,0.649,21
-42.27944,148.4686,1971-08-01T00:00:00Z,Calanoid,Pareucalanus attenuatus,0.649,21
-43.25778,148.3325,1971-12-01T00:00:00Z,Calanoid,Pareucalanus attenuatus,0.926,21
-43.24444,148.0197,1972-08-01T00:00:00Z,Calanoid,Pareucalanus attenuatus,1.948,21
-42.27389,148.6244,1972-10-01T00:00:00Z,Calanoid,Pareucalanus attenuatus,25.926,21
-42.67278,148.4428,1972-11-01T00:00:00Z,Calanoid,Pareucalanus attenuatus,6.944,21
-42.28306,148.66,1973-05-01T00:00:00Z,Calanoid,Subeucalanus crassus,0.463,21
-42.26694,148.7644,1972-10-01T00:00:00Z,Calanoid,Eucalanus elongatus,209.722,21
-42.27389,148.6244,1972-10-01T00:00:00Z,Calanoid,Eucalanus elongatus,404.167,21
-42.27111,148.4767,1971-11-01T00:00:00Z,Calanoid,Eucalanus elongatus,3.896,21
-42.68111,148.3989,1971-12-01T00:00:00Z,Calanoid,Eucalanus elongatus,46.759,21
-42.26028,148.6308,1971-12-01T00:00:00Z,Calanoid,Eucalanus elongatus,5.556,21
-42.26694,148.7644,1972-10-01T00:00:00Z,Calanoid,Subeucalanus longiceps,1.852,21
-43.25472,148.0242,1972-11-01T00:00:00Z,Calanoid,Subeucalanus longiceps,5.844,21
-43.26333,148.1878,1972-11-01T00:00:00Z,Calanoid,Euchirella rostrata,0.463,21
-42.675,148.4175,1973-05-01T00:00:00Z,Calanoid,Heterorhabdus papilliger,21.759,21
-42.27139,148.4725,1972-08-01T00:00:00Z,Calanoid,Heterorhabdus papilliger,1.299,21
-42.2675,148.3478,1972-08-01T00:00:00Z,Calanoid,Heterorhabdus papilliger,32.468,21
-42.27639,148.7975,1973-05-01T00:00:00Z,Calanoid,Calocalanus plumulosus,0.463,21
-43.24444,148.0197,1972-08-01T00:00:00Z,Calanoid,Mecynocera clausi,19.481,21
-43.23889,148.5131,1972-08-01T00:00:00Z,Calanoid,Mecynocera clausi,0.463,21
-42.84667,148.3981,1972-08-01T00:00:00Z,Calanoid,Mecynocera clausi,1.852,21
-42.67111,148.5761,1972-10-01T00:00:00Z,Calanoid,Mecynocera clausi,12.037,21
-42.29111,148.3183,1972-11-01T00:00:00Z,Calanoid,Mecynocera clausi,24.026,21
-42.675,148.4175,1973-05-01T00:00:00Z,Calanoid,Mecynocera clausi,29.167,21
-42.51972,148.2811,1971-08-01T00:00:00Z,Calanoid,Mecynocera clausi,29.221,21
-42.27056,148.6364,1971-11-01T00:00:00Z,Calanoid,Mecynocera clausi,114.815,21
-42.26306,148.7872,1971-12-01T00:00:00Z,Calanoid,Mecynocera clausi,28.704,21
-43.24417,148.5133,1972-06-01T00:00:00Z,Calanoid,Mecynocera clausi,8.796,21
-42.68306,148.1086,1972-10-01T00:00:00Z,Calanoid,Mesocalanus tenuicornis,8.442,21
-42.29278,148.3386,1973-05-01T00:00:00Z,Calanoid,Mesocalanus tenuicornis,72.727,21
-42.27139,148.4778,1972-06-01T00:00:00Z,Calanoid,Neocalanus robustior,29.87,21
-42.27944,148.3617,1972-06-01T00:00:00Z,Calanoid,Neocalanus robustior,2.597,21
-43.25833,148.3383,1972-11-01T00:00:00Z,Calanoid,Neocalanus robustior,0.463,21
-43.66444,148.5756,1973-05-01T00:00:00Z,Calanoid,Neocalanus robustior,1.852,21
-42.675,148.4175,1973-05-01T00:00:00Z,Calanoid,Neocalanus robustior,7.87,21
-42.675,148.24,1973-05-01T00:00:00Z,Calanoid,Neocalanus robustior,0.649,21
-42.29278,148.3386,1973-05-01T00:00:00Z,Calanoid,Neocalanus robustior,1.948,21
-43.25472,148.0242,1972-11-01T00:00:00Z,Calanoid,Neocalanus tonsus,7336.364,21
-43.25417,148.1731,1972-10-01T00:00:00Z,Calanoid,Neocalanus tonsus,28287.037,21
-43.25361,148.4883,1972-10-01T00:00:00Z,Calanoid,Neocalanus tonsus,9986.111,21
-42.68028,148.2653,1972-11-01T00:00:00Z,Poecilostomatoida,Triconia conifera complex,1.299,21
-42.85611,148.035,1972-08-01T00:00:00Z,Poecilostomatoida,Oncaea media complex,1.948,21
-42.28583,148.4697,1972-11-01T00:00:00Z,Poecilostomatoida,Oncaea media complex,23.377,21
-43.25444,148.0286,1972-06-01T00:00:00Z,Poecilostomatoida,Oncaea media complex,3.896,21
-42.56194,148.4844,1972-06-01T00:00:00Z,Poecilostomatoida,Oncaea media complex,0.926,21
-42.65472,148.4486,1971-11-01T00:00:00Z,Poecilostomatoida,Oncaea venusta complex,0.463,21
-42.29111,148.3183,1972-11-01T00:00:00Z,Poecilostomatoida,Oncaea venusta complex,37.013,21
-43.25917,148.0197,1972-03-01T00:00:00Z,Poecilostomatoida,Oncaea venusta complex,0.649,21
-42.56472,148.1028,1972-04-01T00:00:00Z,Poecilostomatoida,Oncaea venusta complex,4.63,21
-42.2675,148.3478,1972-08-01T00:00:00Z,Poecilostomatoida,Oncaea venusta complex,1.299,21
-42.2675,148.3478,1972-08-01T00:00:00Z,Calanoid,Paracalanus indicus,1902.597,21
-42.27389,148.6244,1972-10-01T00:00:00Z,Calanoid,Paracalanus indicus,6979.167,21
-42.55,148.2739,1972-04-01T00:00:00Z,Calanoid,Paracalanus indicus,20.13,21
-42.26306,148.4839,1971-12-01T00:00:00Z,Calanoid,Pleuromamma abdominalis,5.195,21
-42.27944,148.3617,1972-06-01T00:00:00Z,Calanoid,Pleuromamma abdominalis,1.299,21
-42.69083,148.0981,1973-05-01T00:00:00Z,Calanoid,Pleuromamma gracilis,47.403,21
-42.56472,148.1028,1972-04-01T00:00:00Z,Calanoid,Pleuromamma gracilis,19.907,21
-42.27139,148.4725,1972-08-01T00:00:00Z,Calanoid,Pleuromamma gracilis,1.299,21
-42.56472,148.1028,1972-04-01T00:00:00Z,Calanoid,Rhincalanus nasutus,3.704,21
-43.66444,148.5756,1973-05-01T00:00:00Z,Calanoid,Rhincalanus nasutus,226.852,21
-42.84917,148.2183,1972-08-01T00:00:00Z,Calanoid,Undeuchaeta plumosa,1.948,21
-42.85611,148.035,1972-08-01T00:00:00Z,Calanoid,Acartia (Acartiura) tranteri,132.468,21
-42.29278,148.3386,1973-05-01T00:00:00Z,Calanoid,Acartia (Acartiura) tranteri,509.091,21
-42.48,148.4647,1971-08-01T00:00:00Z,Calanoid,Acartia (Acartiura) tranteri,20.13,21
-42.67778,148.0928,1971-12-01T00:00:00Z,Calanoid,Calanoides carinatus,26.623,21
-42.26306,148.7872,1971-12-01T00:00:00Z,Calanoid,Calanoides carinatus,14.352,21
-42.2875,148.3417,1972-10-01T00:00:00Z,Calanoid,Calanoides carinatus,9.091,21
-43.25472,148.0242,1972-11-01T00:00:00Z,Calanoid,Calanoides carinatus,12.987,21
-42.67278,148.4428,1972-11-01T00:00:00Z,Calanoid,Calanoides carinatus,6.019,21
-42.28639,148.6194,1972-11-01T00:00:00Z,Calanoid,Calanoides carinatus,0.463,21
-42.67361,148.245,1971-12-01T00:00:00Z,Calanoid,Calanus australis,338.961,21
-42.26306,148.7872,1971-12-01T00:00:00Z,Calanoid,Calanus australis,15.278,21
-43.26361,148.3233,1972-10-01T00:00:00Z,Calanoid,Calanus australis,0.926,21
-42.68306,148.1086,1972-10-01T00:00:00Z,Calanoid,Calanus australis,718.182,21
-42.26694,148.7644,1972-10-01T00:00:00Z,Calanoid,Calanus australis,3842.593,21
-42.27389,148.6244,1972-10-01T00:00:00Z,Calanoid,Calanus australis,2337.963,21
-43.25833,148.3383,1972-11-01T00:00:00Z,Calanoid,Calanus australis,157.87,21
-42.68694,148.1056,1972-11-01T00:00:00Z,Calanoid,Calanus australis,18.182,21
-42.68306,148.1086,1972-10-01T00:00:00Z,Calanoid,Nannocalanus minor,1.948,21
-42.26694,148.7644,1972-10-01T00:00:00Z,Calanoid,Nannocalanus minor,30.093,21
-42.27389,148.6244,1972-10-01T00:00:00Z,Calanoid,Nannocalanus minor,20.833,21
-42.27889,148.4728,1972-10-01T00:00:00Z,Calanoid,Nannocalanus minor,1.948,21
-42.28583,148.4697,1972-11-01T00:00:00Z,Calanoid,Nannocalanus minor,103.896,21
-42.2875,148.4825,1973-05-01T00:00:00Z,Calanoid,Nannocalanus minor,46.753,21
-42.55,148.2739,1972-04-01T00:00:00Z,Calanoid,Nannocalanus minor,461.039,21
-43.25417,148.1731,1972-10-01T00:00:00Z,Calanoid,Calocalanus contractus,0.926,21
-42.47139,148.6219,1972-04-01T00:00:00Z,Calanoid,Calocalanus pavo,1.948,21
-42.55,148.2739,1972-04-01T00:00:00Z,Calanoid,Calocalanus pavo,0.649,21
-42.56472,148.1028,1972-04-01T00:00:00Z,Calanoid,Calocalanus pavo,0.463,21
-43.24972,148.1764,1971-12-01T00:00:00Z,Calanoid,Calocalanus styliremis,0.463,21
-43.26361,148.3233,1972-10-01T00:00:00Z,Calanoid,Calocalanus styliremis,7.407,21
-42.27889,148.4728,1972-10-01T00:00:00Z,Calanoid,Calocalanus tenuis,29.87,21
-43.26333,148.1878,1972-11-01T00:00:00Z,Calanoid,Calocalanus tenuis,2.778,21
-42.67944,148.5769,1971-12-01T00:00:00Z,Calanoid,Calocalanus tenuis,9.722,21
-42.67361,148.245,1971-12-01T00:00:00Z,Calanoid,Calocalanus tenuis,10.39,21
-42.26583,148.7808,1972-08-01T00:00:00Z,Calanoid,Calocalanus tenuis,1.389,21
-42.27139,148.4725,1972-08-01T00:00:00Z,Calanoid,Calocalanus tenuis,2.597,21
-42.675,148.24,1973-05-01T00:00:00Z,Calanoid,Candacia bipinnata,1.299,21
-42.27417,148.3194,1971-11-01T00:00:00Z,Calanoid,Centropages australiensis,109.091,21
-42.27944,148.4686,1971-08-01T00:00:00Z,Calanoid,Centropages bradyi,0.649,21
-42.2875,148.3417,1972-10-01T00:00:00Z,Calanoid,Centropages bradyi,16.883,21
-42.27667,148.785,1972-11-01T00:00:00Z,Calanoid,Centropages bradyi,7.87,21
-42.67111,148.5761,1972-10-01T00:00:00Z,Calanoid,Clausocalanus ingens,94.907,21
-42.27889,148.4728,1972-10-01T00:00:00Z,Calanoid,Clausocalanus ingens,34.416,21
-42.27944,148.4686,1971-08-01T00:00:00Z,Calanoid,Clausocalanus ingens,142.857,21
-42.27111,148.4767,1971-11-01T00:00:00Z,Calanoid,Clausocalanus ingens,14.286,21
-43.25278,148.0094,1971-12-01T00:00:00Z,Calanoid,Clausocalanus ingens,231.169,21
-43.25222,148.4947,1971-12-01T00:00:00Z,Calanoid,Clausocalanus ingens,282.407,21
-42.56,148.2975,1972-06-01T00:00:00Z,Calanoid,Clausocalanus ingens,11.039,21
-43.23889,148.5131,1972-08-01T00:00:00Z,Calanoid,Clausocalanus ingens,6.481,21
-42.29111,148.3183,1972-11-01T00:00:00Z,Calanoid,Ctenocalanus vanus,13.636,21
-43.66444,148.5756,1973-05-01T00:00:00Z,Calanoid,Ctenocalanus vanus,0.926,21
-42.56444,148.1139,1971-08-01T00:00:00Z,Calanoid,Ctenocalanus vanus,3.896,21
-42.27944,148.4686,1971-08-01T00:00:00Z,Calanoid,Ctenocalanus vanus,1.948,21
-42.66,148.2692,1971-11-01T00:00:00Z,Calanoid,Ctenocalanus vanus,25.974,21
-42.55639,148.1192,1971-11-01T00:00:00Z,Calanoid,Ctenocalanus vanus,25.325,21
-42.29278,148.3386,1973-05-01T00:00:00Z,Calanoid,Ctenocalanus vanus,127.273,21
-42.27139,148.4778,1972-06-01T00:00:00Z,Calanoid,Ctenocalanus vanus,7.143,21
-42.27111,148.4767,1971-11-01T00:00:00Z,Calanoid,Pareucalanus attenuatus,1.299,21
-42.67111,148.5761,1972-10-01T00:00:00Z,Calanoid,Subeucalanus crassus,1.852,21
-42.67278,148.4428,1972-11-01T00:00:00Z,Calanoid,Subeucalanus crassus,1.389,21
-42.29111,148.3183,1972-11-01T00:00:00Z,Calanoid,Subeucalanus crassus,3.896,21
-42.26694,148.7644,1972-10-01T00:00:00Z,Calanoid,Subeucalanus crassus,6.481,21
-43.26333,148.1878,1972-11-01T00:00:00Z,Calanoid,Subeucalanus crassus,1.389,21
-42.48,148.4647,1971-08-01T00:00:00Z,Calanoid,Subeucalanus crassus,0.649,21
-43.25361,148.4883,1972-10-01T00:00:00Z,Calanoid,Eucalanus elongatus,1.852,21
-42.67278,148.4428,1972-11-01T00:00:00Z,Calanoid,Eucalanus elongatus,16.667,21
-42.675,148.4175,1973-05-01T00:00:00Z,Calanoid,Eucalanus elongatus,60.185,21
-42.675,148.24,1973-05-01T00:00:00Z,Calanoid,Eucalanus elongatus,0.649,21
-42.27639,148.7975,1973-05-01T00:00:00Z,Calanoid,Eucalanus elongatus,8.796,21
-42.67944,148.5769,1971-12-01T00:00:00Z,Calanoid,Eucalanus elongatus,143.519,21
-42.2675,148.3478,1972-08-01T00:00:00Z,Calanoid,Subeucalanus longiceps,0.649,21
-42.67361,148.245,1971-12-01T00:00:00Z,Calanoid,Euchirella rostrata,0.649,21
-42.29111,148.3183,1972-11-01T00:00:00Z,Calanoid,Euchirella rostrata,0.649,21
-43.22444,148.5522,1971-11-01T00:00:00Z,Calanoid,Euchirella rostromagna,1.389,21
-42.675,148.24,1973-05-01T00:00:00Z,Calanoid,Heterorhabdus papilliger,1.299,21
-43.25278,148.0094,1971-12-01T00:00:00Z,Calanoid,Labidocera tasmanica,0.649,21
-42.2675,148.3478,1972-08-01T00:00:00Z,Calanoid,Labidocera tasmanica,1.299,21
-42.28306,148.66,1973-05-01T00:00:00Z,Calanoid,Calocalanus plumulosus,5.556,21
